,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Score,Time
0,0.2421176029663337,-0.30259957223346357,-0.5951650958312186,0.15651421797902962,-0.37814070088298696,-0.11268082496367003,0.133346716383178,-0.06580251737154628,0.3100768351241162,-0.2658157951541637,0.2701896335929632,-0.05341710057109594,0.39195904959189265,-0.5675644564785456,1.0012743857346083,0.30034978942651497,0.29727893577594505,0.19997716851924596,0.08916832029353827,0.05285868282723976,-0.08827524382228914,-0.6861750307051759,-0.31856939471081686,0.6742316457001787,0.49870694546323074,-0.058134373801294714,0.2309297927116093,0.5210639783426335,-0.34407582055581243,0.20144759991059177,0.338327795463173,0.7732440746928516,0.548198934056257,0.016158542840888624,-0.12086993416673258,0.12818422109672897,-0.4228300550266316,-0.5339456282948193,-0.11469175161695794,0.07529992865104425,-0.4239767717295571,0.05839139874718201,-0.68951584163465,-0.3611711996950601,0.3019578678435401,-0.3583606236467236,0.5870374001954731,0.4414934145384713,-0.2419225499033928,0.5790975380100702,1,1303862400
1,0.20711872253853542,-0.25707895022172195,-0.5013268131476182,0.13212853483855724,-0.31551357330038,-0.09536695788399531,0.111367381679324,-0.05553283850447489,0.2604823052310027,-0.22585259535564825,0.2306153608056215,-0.043769651994247954,0.3276304413492863,-0.4788607745789565,0.8432508254280457,0.2507306704154381,0.2474350963647549,0.16496665231310403,0.07538856916989271,0.04504930504705184,-0.07640842334009133,-0.5770891979336739,-0.26649367580047023,0.5667955542986209,0.41744202490036303,-0.04935493542311283,0.19519136043695304,0.44155336916446686,-0.2886959844483779,0.17092008688128912,0.28251519054174423,0.6519174547149584,0.4602118939734422,0.016855650088893108,-0.10414204932749271,0.1080283011811284,-0.3582855617770782,-0.4522690589611347,-0.09361976019751567,0.06664986206361881,-0.3557398720429494,0.05067258256559189,-0.5815036973127952,-0.3049474877233689,0.2538605813796704,-0.301927416657026,0.4936129915026518,0.3726213671840154,-0.2037830539047718,0.48808047003470934,0,1346976000
2,0.1794794787031909,-0.2261682621513804,-0.44000147841870785,0.11434673517942429,-0.28330765416224796,-0.08424334010730188,0.0947660394012928,-0.05319594265893102,0.2298441600675384,-0.19892303987095752,0.20201384027798971,-0.03800763849479457,0.2908332251633207,-0.42014408359924954,0.7403597080459198,0.224329201815029,0.22037146411215267,0.1459831305158635,0.06426638663591196,0.03956413938431069,-0.06862305896356702,-0.5121590985606114,-0.23394858123113713,0.500084967042009,0.36814200536658365,-0.040393263761264585,0.16947986278682947,0.38362743705511093,-0.25448596958691877,0.1494885932188481,0.25317497629051405,0.5726505977412065,0.4061354848866661,0.01406211158609949,-0.09013581733840208,0.09558186070838322,-0.310130024018387,-0.39780920340369147,-0.08401430421508849,0.05760312328735987,-0.3129818259427945,0.04237618762999773,-0.5149570262680451,-0.26648925586293143,0.22438677741835514,-0.26540207024663687,0.4338745229567091,0.32900900673121214,-0.17896803747862577,0.4320100598658125,1,1219017600
3,0.2044881241163239,-0.2548041706904769,-0.49953515408560634,0.13292944186832756,-0.3181678697001189,-0.09568171971477568,0.11210971616674215,-0.05523663396888878,0.2574287608731538,-0.22259462135843933,0.2286000184249133,-0.04428601528343279,0.3303454890847206,-0.4744539391249418,0.8399428790435195,0.25198162626475096,0.2504029576666653,0.16548297286499292,0.07495789712993428,0.045454174221958965,-0.07651420473121107,-0.5794361596927047,-0.26650833268649876,0.5673779454082251,0.4216284127905965,-0.05000863381428644,0.19246486981865019,0.4358970778994262,-0.28816562541760504,0.16772309900261462,0.2850983263924718,0.6487289061769843,0.45785557152703404,0.014109781244769692,-0.10376542317681015,0.10808682203060016,-0.35426005511544645,-0.45123700704425573,-0.09690104878973216,0.061584246752317995,-0.3586336327716708,0.05215622730611358,-0.5817487561143935,-0.30487294076010585,0.2526230816729367,-0.2991070090793073,0.4922250807285309,0.370418852660805,-0.20085139060392976,0.48750882782042027,0,1307923200
4,0.15241887826811185,-0.1874908825213259,-0.37254783646626904,0.09881956705992873,-0.23629683662544598,-0.07205838303674351,0.08339143239639023,-0.04323306679725647,0.19202754443342035,-0.16994424638423053,0.17064416205341165,-0.032803436698900026,0.24776777218688617,-0.35479100861332635,0.6337060305205259,0.19007864865389737,0.1828750724142248,0.12864003973928365,0.055551513098180294,0.03288276535882191,-0.056119719689542595,-0.43063570017164404,-0.2050867947665128,0.42629785564812744,0.3171862370588563,-0.03568933540108529,0.14295665310187775,0.32974782992493024,-0.2160628451542421,0.12548472732305527,0.21800882572477515,0.47898385470563715,0.3412677049636841,0.017826271497390488,-0.07477927969937975,0.07793760045685551,-0.2636302939870141,-0.3390407318418676,-0.07564204558730125,0.050758212466131554,-0.26689162918112497,0.038607563484798775,-0.43811416355046356,-0.2284468961032954,0.19032688438892365,-0.22422224621881137,0.37123388187451795,0.28134237365289166,-0.15712787481871518,0.3657860647548329,1,1350777600
5,0.17455681895508485,-0.21904026453985886,-0.4263385001789121,0.11034141464487594,-0.2705828261506908,-0.08320005522931323,0.09326853756518926,-0.04709272468736505,0.22004312660325975,-0.19054752752623139,0.19286916613140526,-0.037018998142550975,0.2806113756754819,-0.4070005456314367,0.7183202645357918,0.2159639178391765,0.2126668239121928,0.1414357795215705,0.06192705018774552,0.03798320825102136,-0.06486484139938564,-0.4918963284615208,-0.22812028711332993,0.4820825983496273,0.3564872082103701,-0.039379420115009826,0.16553711441948132,0.371667507378494,-0.24487119222826817,0.1428945524727597,0.24490877613425255,0.5500487983226776,0.389918721116641,0.01574841056443641,-0.08777155940804411,0.09107460497933276,-0.3037375536035089,-0.3832713911200271,-0.082139046424452,0.05406963113037979,-0.3037808675538091,0.04307677177712321,-0.4952873059493654,-0.2600095765117337,0.21734941005706787,-0.2577949329553282,0.4188694149694022,0.3162130332168411,-0.17266762848286069,0.4140738454811713,1,1342051200
6,0.17893317947164178,-0.22738631380101046,-0.43828507668028277,0.11392714610944192,-0.28015325622012216,-0.08168810419738293,0.09756770745540659,-0.05035352491540834,0.22628805305187902,-0.19694310318057737,0.1995053404631714,-0.036596284985231854,0.29116764788826305,-0.41864064304778975,0.7418859445800384,0.22251055296510458,0.21859335418169698,0.14368766685947776,0.06539824767969549,0.039259022645031415,-0.0673857453900079,-0.508704918747147,-0.23844360808531442,0.4987189657986164,0.36909310550739366,-0.041198677849024534,0.16932965582236648,0.3841530882442991,-0.2517753488694628,0.15041314313809076,0.2543481032674511,0.572453115756313,0.4033858443920811,0.01445466787360298,-0.09071842130894463,0.09510895772837102,-0.3111619033540289,-0.39498216068993014,-0.08477887356032927,0.05465494290304681,-0.3143919448678692,0.045632213121280074,-0.5167273965974649,-0.26462735794484615,0.22257182048633695,-0.2663663529480497,0.43243493139743805,0.3287835055962205,-0.17935965644816557,0.43025343275318545,1,1340150400
7,0.21313185075467284,-0.26735675673593173,-0.5202808847481554,0.13563323664394292,-0.33145665986971423,-0.10119551471011205,0.1146584019403566,-0.057477679272944275,0.26945506171746686,-0.23533690009604802,0.23478076336058704,-0.0452014685777778,0.34362647885626013,-0.49714953994209116,0.8739023276350715,0.2641687068072232,0.2574367330155589,0.17101395773616704,0.07315978780388832,0.04831518114290454,-0.08098822628909891,-0.6012672741304744,-0.2819453017278151,0.5909199755300175,0.4360988668420098,-0.0493794186887416,0.20421748540618204,0.45311530002138833,-0.2993608990853483,0.1743438270958987,0.29826015437191183,0.6755185926502402,0.4776239144531163,0.014923006677153435,-0.1075434342704036,0.11209620958702131,-0.36653163554993545,-0.4694239402359182,-0.09933544288982045,0.06401783515783874,-0.36988062682476913,0.050595288588242096,-0.6091158376498655,-0.3125542632558129,0.26445014571601694,-0.3140108226375146,0.5117501426826824,0.3869069205089049,-0.20883918011730368,0.5082226646217433,1,1336003200
8,0.24380522114889963,-0.3063881556902613,-0.5946181161063058,0.15604002667324884,-0.3758735624807222,-0.1105191633105278,0.1335628405213356,-0.06655689408736569,0.30599746108055115,-0.26527694932052065,0.2683433336871011,-0.0485417435743979,0.39241818551506313,-0.5673168003559113,0.9987277856894902,0.3022906279989651,0.2973862513899803,0.19737146369048528,0.09177773632109165,0.05471562421215432,-0.0886702553502151,-0.6830977818795613,-0.3177298701235226,0.6705718146903175,0.4984891882964543,-0.05834508793694632,0.22786772357566015,0.5192499480077198,-0.33851983504635946,0.19885224848985672,0.33572089459214893,0.7722256290061134,0.5402089399950845,0.020857727620750666,-0.12517324462532997,0.12553103640675545,-0.42431802302598953,-0.5353000951664788,-0.1136592442968062,0.07025913960699524,-0.42285079615456717,0.058138311707547734,-0.6912777040685926,-0.35735194597925457,0.3024479480726378,-0.3576784006186894,0.5802627269710813,0.4445481300354004,-0.24157858427081788,0.5793716311454773,1,1322006400
9,0.21570895140369734,-0.2733270588020484,-0.5379210005203883,0.14050995794435342,-0.3391772761940956,-0.10179050726195177,0.11906820101042588,-0.057391364810367426,0.27850033715367317,-0.23882176453868548,0.24340526511271796,-0.045431572912881774,0.35440020461877186,-0.5146004085739454,0.9008543332417805,0.2667852707207203,0.2669386791686217,0.17621496319770813,0.08027142758170763,0.04753339919649686,-0.0777568475343287,-0.6200091898441314,-0.29007273440559705,0.6105993926525116,0.4512213960289955,-0.047792106742660205,0.2103215550382932,0.4714613045255343,-0.3137416407465935,0.17984054361780485,0.3052796334028244,0.699874899784724,0.48961662004391354,0.01394968555153658,-0.11011845916509629,0.11395048312842845,-0.38301259130239484,-0.4846181020140648,-0.10097216926515103,0.070521255210042,-0.3851114203532537,0.05171360792592168,-0.6218480447928111,-0.32889220913251244,0.2720509126782417,-0.324002272884051,0.5310555373628935,0.3981087068716685,-0.21926201060414313,0.520578320324421,1,1351209600
